round,scope,scope_label,comparisons,ranking,scores
0,AGGREGATE,MAIN,0.0,,
0,n00000160,Elementary Quantitative Reasoning and Symbolic Logic,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000242,Elementary Algebraic and Arithmetic Operations,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000240,Applied Quantitative Partitioning Problems,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000241,Numerical Ordering and Estimation Techniques,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000012,Physics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000020,Applied Classical and Electromagnetic Physics Problems,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000064,Electrostatic Field and Charge Interaction Analysis,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000063,Gravitational and Rotational Dynamics in Celestial Mechanics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000169,Gravitational Field and Orbital Mechanics Problems,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000168,Classical and Relativistic Kinematics and Dynamics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000243,Projectile Motion and Kinematic Analysis,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000244,Classical and Relativistic Oscillatory Dynamics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000303,Kinematics and Relativistic Motion Analysis,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000304,Simple Harmonic and Rotational Dynamics Analysis,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000021,Optical and Spectroscopic Physics Fundamentals,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000066,Geometric Optics of Thin and Thick Lenses,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000067,Wave-Particle Duality and Optical Metrology,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000170,Optical Interference and Diffraction Metrology,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000171,Quantum Photon Particle Duality Calculations,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000065,Applied Wave and Thermodynamic Phenomena,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000172,Wave Propagation and Electromagnetic Dynamics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000010,Economics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000022,Macroeconomic Policy Instruments and Measurement,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000203,Fiscal Policy and Macroeconomic Stabilization Dynamics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000318,Macroeconomic Aggregates and Income Accounting,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000317,Fiscal Policy Mechanisms and Stabilization,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000023,Applied Microeconomic Theory and Decision Frameworks,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000077,Foundational Microeconomic Principles and Models,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000076,Applied Microeconomic Decision Mechanisms,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000265,Microeconomic Production and Cost Optimization,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000266,Market Equilibrium and Price Mechanism Analysis,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000008,Other,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000024,Interdisciplinary Governance and Institutional Analysis,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000078,Corporate Governance and Regulatory Compliance Principles,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000079,Interdisciplinary Security and Economic Governance Frameworks,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000181,Comparative Economic Systems and Critiques,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000180,International Security and Legal Theory Frameworks,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000025,Discrete Factual and Comparative Knowledge Assessment,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000080,Global Socioeconomic and Health Metrics Analysis,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000183,Demographic Behavior and Public Opinion Metrics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000182,Global Socioeconomic and Health Indicators,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000081,Discrete Fact Discrimination and Exclusion Tasks,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000185,Cultural and Historical Trivia Identification,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000184,Exclusion-Based Fact Verification Tasks,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000009,Health,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000026,Clinical Pathophysiology and Nutritional Biochemistry,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000084,Clinical and Epidemiological Health Determinants,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000187,Age-Related Health Determinants and Epidemiology,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000186,Pathogen-Specific Clinical Intervention Mechanisms,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000082,Anatomical and Genetic Health Mechanisms,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000083,Metabolic Biochemistry and Nutrient Energetics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000027,Emergency and Acute Clinical Diagnostics,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000006,Chemistry,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000031,Physical Chemistry and Molecular Physics Calculations,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
0,n00000086,Radiochemical and Atomic Mass Calculations,0.0,claude-3-5-sonnet-20241022>gpt-4o-2024-08-06>deepseek-chat-v2_5>claude-3-5-haiku-20241022>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Llama-2-70b-hf>Llama-2-13b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
